time,w_g
20.1125,-8.31300074051293e-06
20.125,-8.29596480823497e-06
20.1375,-8.24167747707362e-06
20.15,-8.15021737130474e-06
20.1625,-8.02207537592575e-06
20.175,-7.85817843014625e-06
20.1875,-7.65973808745267e-06
20.2,-7.42839821320342e-06
20.2125,-7.16613664287708e-06
20.225,-6.87511133065601e-06
20.2375,-6.55805408771898e-06
20.25,-6.21794495968282e-06
20.2625,-5.85782124943144e-06
20.275,-5.48101385006474e-06
20.2875,-5.09106906962226e-06
20.3,-4.69156330100726e-06
20.3125,-4.28619108349113e-06
20.325,-3.87860400055202e-06
20.3375,-3.47250234432985e-06
20.35,-3.07151329375797e-06
20.3625,-2.67916855461064e-06
20.375,-2.29893102258677e-06
20.3875,-1.93393523942415e-06
20.4,-1.58728918980853e-06
20.4125,-1.26159266120679e-06
20.425,-9.5931203723937e-07
20.4375,-6.82625176128216e-07
20.45,-4.3341463100387e-07
20.4625,-2.13062442322986e-07
20.475,-2.26825832976476e-08
20.4875,1.36970657093447e-07
20.5,2.65515837238222e-07
20.5125,3.63058668315558e-07
20.525,4.30022019163933e-07
20.5375,4.67229545487196e-07
20.55,4.75809773356367e-07
20.5625,4.572854416212e-07
20.575,4.13489232098387e-07
20.5875,3.46581078197173e-07
20.6,2.58968319762723e-07
20.6125,1.53339036687185e-07
20.625,3.25712959561527e-08
20.6375,-1.00291617927937e-07
20.65,-2.42055260698606e-07
20.6625,-3.89418396749305e-07
20.675,-5.3902209820777e-07
20.6875,-6.87471924836849e-07
20.7,-8.31419896104381e-07
20.7125,-9.67551824307575e-07
20.725,-1.09265560632771e-06
20.7375,-1.20368432376686e-06
20.75,-1.2977329939465e-06
20.7625,-1.37214440805322e-06
20.775,-1.42448723641346e-06
20.7875,-1.45263380225719e-06
20.8,-1.45468381346166e-06
20.8125,-1.42904248585187e-06
20.825,-1.37458628056543e-06
20.8375,-1.29047013326477e-06
20.85,-1.17621588622607e-06
20.8625,-1.031739272687e-06
20.875,-8.57307311409645e-07
20.8875,-6.53546121033562e-07
20.9,-4.21497349896727e-07
20.9125,-1.62510581920794e-07
20.925,1.21727006735094e-07
20.9375,4.29163938517938e-07
20.95,7.57602203755348e-07
20.9625,1.10429031246798e-06
20.975,1.46665462978272e-06
20.9875,1.84114019985783e-06
21,2.22432636065821e-06
21.0125,2.61587680347116e-06
21.025,3.00905693483106e-06
21.0375,3.40136181783365e-06
21.05,3.78936270088186e-06
21.0625,4.16974003868128e-06
21.075,4.53919631317259e-06
21.0875,4.89449007374508e-06
21.1,5.23260203808723e-06
21.1125,5.55063778075715e-06
21.125,5.84592571287435e-06
21.1375,6.11612777231037e-06
21.15,6.359054757493e-06
21.1625,6.57285308459113e-06
21.175,6.75603915904309e-06
21.1875,6.9074090944861e-06
21.2,7.02612660268039e-06
21.2125,7.11173115818472e-06
21.225,7.16405848848531e-06
21.2375,7.18338482313483e-06
21.25,7.17032911780758e-06
21.2625,7.12588755216673e-06
21.275,7.05133820248974e-06
21.2875,6.9481860431327e-06
21.3,6.81829418105866e-06
21.3125,6.66384966523079e-06
21.325,6.48736956440319e-06
21.3375,6.29144204546616e-06
21.35,6.07882507897167e-06
21.3625,5.85255346959144e-06
21.375,5.61574577277636e-06
21.3875,5.37151368377579e-06
21.4,5.12310919597122e-06
21.4125,4.87375847373651e-06
21.425,4.62652758752091e-06
21.4375,4.38452721539844e-06
21.45,4.15082692023872e-06
21.4625,3.92828334470023e-06
21.475,3.71954309714827e-06
21.4875,3.52714421009701e-06
21.5,3.35328257824422e-06
21.5125,3.19989258039008e-06
21.525,3.06862296164689e-06
21.5375,2.96098131473584e-06
21.55,2.87797676316365e-06
21.5625,2.82034045837235e-06
21.575,2.78837690245316e-06
21.5875,2.78212737206323e-06
21.6,2.80137544103999e-06
21.6125,2.84541340278762e-06
21.625,2.91323625851979e-06
21.6375,3.00364199671969e-06
21.65,3.1149756411488e-06
21.6625,3.24533674390879e-06
21.675,3.39251525118786e-06
21.6875,3.55415026640667e-06
21.7,3.72771498217195e-06
21.7125,3.91037412171126e-06
21.725,4.09927873145193e-06
21.7375,4.29151728354599e-06
21.75,4.48402329206232e-06
21.7625,4.67371724923461e-06
21.775,4.85747378769864e-06
21.7875,5.03231247179779e-06
21.8,5.19525443976659e-06
21.8125,5.34350395249392e-06
21.825,5.47444624386346e-06
21.8375,5.58560853032332e-06
21.85,5.6747970442191e-06
21.8625,5.73988715348508e-06
21.875,5.77916995606527e-06
21.8875,5.79130349724072e-06
21.9,5.77507154263001e-06
21.9125,5.72956516446468e-06
21.925,5.6542793113743e-06
21.9375,5.54906933104619e-06
21.95,5.41406958011887e-06
21.9625,5.24976234918468e-06
21.975,5.05694842482301e-06
21.9875,4.83681490196842e-06
22,4.59078435583678e-06
22.0125,4.32058365694619e-06
22.025,4.02815093105107e-06
22.0375,3.71572977625164e-06
22.05,3.38570997738495e-06
22.0625,3.04077169631361e-06
22.075,2.68367182495517e-06
22.0875,2.31731576808897e-06
22.1,1.94471208562909e-06
22.1125,1.56881957168264e-06
22.125,1.19275599331695e-06
22.1375,8.19608117461932e-07
22.15,4.52360795198432e-07
22.1625,9.39885072817527e-08
22.175,-2.52732164526731e-07
22.1875,-5.85100477935951e-07
22.2,-9.00766829789749e-07
22.2125,-1.19721681094067e-06
22.225,-1.4729304074462e-06
22.2375,-1.72461650381188e-06
22.25,-1.9520200902645e-06
22.2625,-2.15586205527609e-06
22.275,-2.33214482505518e-06
22.2875,-2.48150553811077e-06
22.3,-2.60337919967289e-06
22.3125,-2.69795466742213e-06
22.325,-2.76557186905665e-06
22.3375,-2.80695828976059e-06
22.35,-2.82311817492202e-06
22.3625,-2.81536298090892e-06
22.375,-2.78524660877811e-06
22.3875,-2.73460498347605e-06
22.4,-2.66547081985317e-06
22.4125,-2.58008083127297e-06
22.425,-2.48088427271119e-06
22.4375,-2.37043870290726e-06
22.45,-2.25147311773487e-06
22.4625,-2.12670204683628e-06
22.475,-1.9989343311622e-06
22.4875,-1.87095409953372e-06
22.5,-1.7456343401789e-06
22.5125,-1.62574954846489e-06
22.525,-1.51388092769678e-06
22.5375,-1.41262281999558e-06
22.55,-1.32419104457972e-06
22.5625,-1.25105821026751e-06
22.575,-1.19440564412503e-06
22.5875,-1.15591544398416e-06
22.6,-1.13986140283857e-06
22.6125,-1.14465210849416e-06
22.625,-1.17171739499492e-06
22.6375,-1.22267190284446e-06
22.65,-1.29798464920122e-06
22.6625,-1.39364731415698e-06
22.675,-1.51377393668392e-06
22.6875,-1.65652333697314e-06
22.7,-1.8212115704031e-06
22.7125,-2.00669499173224e-06
22.725,-2.21141612349585e-06
22.7375,-2.43373049075067e-06
22.75,-2.67174875860708e-06
22.7625,-2.92323858504808e-06
22.775,-3.18594760292788e-06
22.7875,-3.45733089690242e-06
22.8,-3.73487251099726e-06
22.8125,-4.01595884694922e-06
22.825,-4.29769691274161e-06
22.8375,-4.57739514316799e-06
22.85,-4.85229152881049e-06
22.8625,-5.11958233301195e-06
22.875,-5.37660001211143e-06
22.8875,-5.62068806262858e-06
22.9,-5.84933138642174e-06
22.9125,-6.06025216019191e-06
22.925,-6.2512821639355e-06
22.9375,-6.42056494361141e-06
22.95,-6.56635192699647e-06
22.9625,-6.68721278266586e-06
22.975,-6.78191730614847e-06
22.9875,-6.8495008647342e-06
23,-6.88938677963767e-06
23.0125,-6.90127739205744e-06
23.025,-6.88507015243836e-06
23.0375,-6.84107168082811e-06
23.05,-6.76984950218337e-06
23.0625,-6.67230032630538e-06
23.075,-6.54952221979467e-06
23.0875,-6.40289989572668e-06
23.1,-6.23412720699165e-06
23.1125,-6.04503079392173e-06
23.125,-5.83769863837093e-06
23.1375,-5.61440095727332e-06
23.15,-5.37746763926462e-06
23.1625,-5.12949844684669e-06
23.175,-4.87309623583947e-06
23.1875,-4.61096920495102e-06
23.2,-4.34581148915163e-06
23.2125,-4.08029182134747e-06
23.225,-3.81712576076544e-06
23.2375,-3.55886194488018e-06
23.25,-3.30803124664154e-06
23.2625,-3.06691281733652e-06
23.275,-2.83778428690448e-06
23.2875,-2.62274303543952e-06
23.3,-2.42361040662068e-06
23.3125,-2.24207810454876e-06
23.325,-2.07942866979633e-06
23.3375,-1.93679356390427e-06
23.35,-1.81500424138476e-06
23.3625,-1.71459628391648e-06
23.375,-1.63592560774096e-06
23.3875,-1.5789355076922e-06
23.4,-1.543339055147e-06
23.4125,-1.52858781909415e-06
23.425,-1.53387683034975e-06
23.4375,-1.55810038241335e-06
23.45,-1.59997243774259e-06
23.4625,-1.65795557598161e-06
23.475,-1.73024283441848e-06
23.4875,-1.81489752381713e-06
23.5,-1.90981880212691e-06
23.5125,-2.01274962287209e-06
23.525,-2.12129856528959e-06
23.5375,-2.23312352106163e-06
23.55,-2.34572968442584e-06
23.5625,-2.45663012307652e-06
23.575,-2.5632936252499e-06
23.5875,-2.66330421351259e-06
23.6,-2.75429682527992e-06
23.6125,-2.83397001539718e-06
23.625,-2.90019227678275e-06
23.6375,-2.95098743760093e-06
23.65,-2.98454623038467e-06
23.6625,-2.99924854335109e-06
23.675,-2.99367142778096e-06
23.6875,-2.96667755136554e-06
23.7,-2.91735225020017e-06
23.7125,-2.84503519250082e-06
23.725,-2.74933866604468e-06
23.7375,-2.63016761382228e-06
23.75,-2.48769817859618e-06
23.7625,-2.32237998015392e-06
23.775,-2.13493871440067e-06
23.7875,-1.92636799010002e-06
23.8,-1.69786557025764e-06
23.8125,-1.45097341932502e-06
23.825,-1.18731090180132e-06
23.8375,-9.08682370763488e-07
23.85,-6.1724666117807e-07
23.8625,-3.15189555086333e-07
23.875,-4.8763770558634e-09
23.8875,3.11269136382799e-07
23.9,6.30742610842852e-07
23.9125,9.51016970042093e-07
23.925,1.26953158767517e-06
23.9375,1.58373847899745e-06
23.95,1.89142471310999e-06
23.9625,2.18982423972438e-06
23.975,2.47660534403798e-06
23.9875,2.74969464183965e-06
24,3.00711762011123e-06
24.0125,3.24704535995389e-06
24.025,3.467841790414e-06
24.0375,3.66809968416603e-06
24.05,3.84662071840386e-06
24.0625,4.0024875150764e-06
24.075,4.13499095705282e-06
24.0875,4.24369006555754e-06
24.1,4.32846254947302e-06
24.1125,4.38940138045876e-06
24.125,4.42690246780933e-06
24.1375,4.44163221069556e-06
24.15,4.4343961939193e-06
24.1625,4.40626887207897e-06
24.175,4.35859046707249e-06
24.1875,4.29300129981526e-06
24.2,4.21120018155718e-06
24.2125,4.11505695607882e-06
24.225,4.00659644431689e-06
24.2375,3.88796603123338e-06
24.25,3.76136438915179e-06
24.2625,3.6291516370244e-06
24.275,3.49362912527216e-06
24.2875,3.35710244721816e-06
24.3,3.22195003429365e-06
24.3125,3.0904261293216e-06
24.325,2.96471163299456e-06
24.3375,2.84691685879589e-06
24.35,2.73900492514513e-06
24.3625,2.64280147119721e-06
24.375,2.55989099821999e-06
24.3875,2.49181522211384e-06
24.4,2.43978400268638e-06
24.4125,2.4048029998309e-06
24.425,2.38762224425745e-06
24.4375,2.38881819793785e-06
24.45,2.40860457784564e-06
24.4625,2.44703449506175e-06
24.475,2.50392257042046e-06
24.4875,2.57878702837431e-06
24.5,2.67096750527719e-06
24.5125,2.77947789618193e-06
24.525,2.90316605416735e-06
24.5375,3.04065260750414e-06
24.55,3.19030201203971e-06
24.5625,3.3503881924689e-06
24.575,3.51896955120863e-06
24.5875,3.69402308680608e-06
24.6,3.87342435898288e-06
24.6125,4.05497971063283e-06
24.625,4.23637602071196e-06
24.6375,4.41532861004841e-06
24.65,4.58950793889743e-06
24.6625,4.75673547653648e-06
24.675,4.91482800577357e-06
24.6875,5.06162995925126e-06
24.7,5.19520189745198e-06
24.7125,5.31360626127201e-06
24.725,5.41522332027996e-06
24.7375,5.49845995877293e-06
24.75,5.56195472825051e-06
24.7625,5.6046065996724e-06
24.775,5.62556174592207e-06
24.7875,5.62406136094266e-06
24.8,5.59975241141728e-06
24.8125,5.55246924797392e-06
24.825,5.48219373260229e-06
24.8375,5.38924583130518e-06
24.85,5.27418811797326e-06
24.8625,5.13777502178151e-06
24.875,4.98102842510191e-06
24.8875,4.8051624892924e-06
24.9,4.6116258892507e-06
24.9125,4.40203032693516e-06
24.925,4.17811316506354e-06
24.9375,3.94170840006756e-06
24.95,3.69491850327363e-06
24.9625,3.43987767945509e-06
24.975,3.17875998626085e-06
24.9875,2.91379144278516e-06
25,2.64727665876122e-06
25.0125,2.38146315591084e-06
25.025,2.11853405748378e-06
25.0375,1.86067186553334e-06
25.05,1.60999486036544e-06
25.0625,1.36850056747652e-06
25.075,1.13796700638578e-06
25.0875,9.2008125941528e-07
25.1,7.16371323469955e-07
25.1125,5.28217385163927e-07
25.125,3.56755416816198e-07
25.1375,2.02940203236981e-07
25.15,6.74365580683771e-08
25.1625,-4.93101028152634e-08
25.175,-1.47030514681065e-07
25.1875,-2.2575450228199e-07
25.2,-2.85723928535402e-07
25.2125,-3.27395180189496e-07
25.225,-3.51449623741441e-07
25.2375,-3.58807257477016e-07
25.25,-3.50587205664588e-07
25.2625,-3.28089125817839e-07
25.275,-2.92766965004951e-07
25.2875,-2.46267050868718e-07
25.3,-1.90358565735384e-07
25.3125,-1.26904249562097e-07
25.325,-5.78595269378618e-08
25.3375,1.47523105505921e-08
25.35,8.88809117110435e-08
25.3625,1.62458876270977e-07
25.375,2.33429890715147e-07
25.3875,2.99782342089297e-07
25.4,3.59566934778164e-07
25.4125,4.10926598625771e-07
25.425,4.52113849173092e-07
25.4375,4.81488344285823e-07
25.45,4.97599621591126e-07
25.4625,4.99125442490727e-07
25.475,4.84994480551691e-07
25.4875,4.54269001607814e-07
25.5,4.06245545987057e-07
25.5125,3.40442502771176e-07
25.525,2.56588832000959e-07
25.5375,1.54620115555669e-07
25.55,3.47776065541636e-08
25.5625,-1.02574125341221e-07
25.575,-2.56801418858569e-07
25.5875,-4.27060591768851e-07
25.6,-6.12263822244807e-07
25.6125,-8.11217168018402e-07
25.625,-1.02246258747293e-06
25.6375,-1.2445319440811e-06
25.65,-1.47665500155386e-06
25.6625,-1.71419374402526e-06
25.675,-1.95754216991783e-06
25.6875,-2.20442957374922e-06
25.7,-2.45256528627887e-06
25.7125,-2.69994386688287e-06
25.725,-2.9443771044582e-06
25.7375,-3.18379791829078e-06
25.75,-3.41619659574238e-06
25.7625,-3.63957836771725e-06
25.775,-3.85207340073337e-06
25.7875,-4.05200312771235e-06
25.8,-4.2377218274935e-06
25.8125,-4.40767494399601e-06
25.825,-4.56057554760913e-06
25.8375,-4.69528129886359e-06
25.85,-4.81088409526564e-06
25.8625,-4.90661478486389e-06
25.875,-4.98200920935746e-06
25.8875,-5.03675589804312e-06
25.9,-5.0707186496964e-06
25.9125,-5.08404307484039e-06
25.925,-5.07708466092054e-06
25.9375,-5.05045335702285e-06
25.95,-5.00489906952541e-06
25.9625,-4.94144425934466e-06
25.975,-4.86125628663442e-06
25.9875,-4.76560746949598e-06
26,-4.65599644334697e-06
26.0125,-4.53403380150254e-06
26.025,-4.40142812235772e-06
26.0375,-4.26006793275524e-06
26.05,-4.11182308664235e-06
26.0625,-3.95865641448132e-06
26.075,-3.8025867524473e-06
26.0875,-3.64556260092126e-06
26.1,-3.48946677488338e-06
26.1125,-3.33626992172074e-06
26.125,-3.18777228343892e-06
26.1375,-3.04572268825834e-06
26.15,-2.91170545538166e-06
26.1625,-2.78725856798498e-06
26.175,-2.67377638781717e-06
26.1875,-2.57245958100529e-06
26.2,-2.48427699045343e-06
26.2125,-2.41011715568714e-06
26.225,-2.35051623737114e-06
26.2375,-2.30598341140243e-06
26.25,-2.27673139331799e-06
26.2625,-2.26283117476527e-06
26.275,-2.26410766536382e-06
26.2875,-2.28004492082938e-06
26.3,-2.31005659323261e-06
26.3125,-2.35344416735249e-06
26.325,-2.40922562572517e-06
26.3375,-2.4761892569155e-06
26.35,-2.55304132984628e-06
26.3625,-2.63837757453987e-06
26.375,-2.73065897038449e-06
26.3875,-2.82823851050066e-06
26.4,-2.929319000363e-06
26.4125,-3.03215641839106e-06
26.425,-3.13493547626167e-06
26.4375,-3.23579298879828e-06
26.45,-3.33288913458497e-06
26.4625,-3.42439110678931e-06
26.475,-3.50841857462894e-06
26.4875,-3.58332868777005e-06
26.5,-3.64758717128697e-06
26.5125,-3.69966885002845e-06
26.525,-3.7382249696129e-06
26.5375,-3.76200626312277e-06
26.55,-3.7699577700319e-06
26.5625,-3.76118020418447e-06
26.575,-3.73496521099476e-06
26.5875,-3.69080901828857e-06
26.6,-3.62841905712052e-06
26.6125,-3.5476701657371e-06
26.625,-3.44866568959747e-06
26.6375,-3.33171764664173e-06
26.65,-3.1973266211503e-06
26.6625,-3.04615087327062e-06
26.675,-2.87908793463555e-06
26.6875,-2.69720592079522e-06
26.7,-2.50173158908258e-06
26.7125,-2.29400066160073e-06
26.725,-2.0755356115315e-06
26.7375,-1.84796989374821e-06
26.75,-1.61300515296876e-06
26.7625,-1.37243608787904e-06
26.775,-1.12812847252404e-06
26.7875,-8.8198258776804e-07
26.8,-6.35864823382187e-07
26.8125,-3.91643163997264e-07
26.825,-1.51173676336767e-07
26.8375,8.37497523182543e-08
26.85,3.11401528661209e-07
26.8625,5.30175403442787e-07
26.875,7.38477866660042e-07
26.8875,9.35087201147598e-07
26.9,1.11841673597608e-06
26.9125,1.28856281325896e-06
26.925,1.44300716696585e-06
26.9375,1.58093181630535e-06
26.95,1.70307765905746e-06
26.9625,1.8084280606533e-06
26.975,1.89703524692522e-06
26.9875,1.968815772908e-06
27,2.02403194353812e-06
27.0125,2.06307477821524e-06
27.025,2.0865521613462e-06
27.0375,2.09524069532545e-06
27.05,2.09005904154083e-06
27.0625,2.07209580181754e-06
27.075,2.04259661187627e-06
27.0875,2.00292780073194e-06
27.1,1.95454091161278e-06
27.1125,1.89902102010833e-06
27.125,1.83798240829818e-06
27.1375,1.77310539702712e-06
27.15,1.70606111964782e-06
27.1625,1.63850925186629e-06
27.175,1.57219377920877e-06
27.1875,1.50874504962256e-06
27.2,1.44982018447944e-06
27.2125,1.39693898690938e-06
27.225,1.35156455758309e-06
27.2375,1.31501093298698e-06
27.25,1.28845219574326e-06
27.2625,1.27297923821194e-06
27.275,1.26949490518433e-06
27.2875,1.27876932549749e-06
27.3,1.30140407613523e-06
27.3125,1.3377465619662e-06
27.325,1.38805241084236e-06
27.3375,1.4523370746189e-06
27.35,1.53042481236066e-06
27.3625,1.62198457092119e-06
27.375,1.72652864056268e-06
27.3875,1.84335853253508e-06
27.4,1.97152861442679e-06
27.4125,2.11006117667465e-06
27.425,2.25777093577796e-06
27.4375,2.41328548905492e-06
27.45,2.57527628900229e-06
27.4625,2.74224573574516e-06
27.475,2.91259231879706e-06
27.4875,3.08465750927143e-06
27.5,3.25677143273667e-06
27.5125,3.42719573373081e-06
27.525,3.59420157365144e-06
27.5375,3.75614670677091e-06
27.55,3.91137151791586e-06
27.5625,4.05823329832992e-06
27.575,4.19528211786189e-06
27.5875,4.3210982696298e-06
27.6,4.43433144796151e-06
27.6125,4.53384502804346e-06
27.625,4.61858144705396e-06
27.6375,4.68763041591361e-06
27.65,4.7403517027586e-06
27.6625,4.77610623249341e-06
27.675,4.7946280948459e-06
27.6875,4.79569783156427e-06
27.7,4.77931370116983e-06
27.7125,4.74556319154223e-06
27.725,4.69484890847447e-06
27.7375,4.62775854213999e-06
27.75,4.54492588090905e-06
27.7625,4.44726327676997e-06
27.775,4.33580236220562e-06
27.7875,4.21164497393547e-06
27.8,4.07602271090934e-06
27.8125,3.93035564717775e-06
27.825,3.77609876780607e-06
27.8375,3.6147827571597e-06
27.85,3.44796475497182e-06
27.8625,3.27731170456365e-06
27.875,3.10445701291588e-06
27.8875,2.93115981905812e-06
27.9,2.75894244731926e-06
27.9125,2.58941878317733e-06
27.925,2.42420569209336e-06
27.9375,2.26475081170197e-06
27.95,2.11235576595195e-06
27.9625,1.9683022373891e-06
27.975,1.83370140310303e-06
27.9875,1.70955495940895e-06
28,1.59670450212155e-06
28.0125,1.49582104010965e-06
28.025,1.40747571222512e-06
28.0375,1.33203729594326e-06
28.05,1.26978525783875e-06
28.0625,1.22069422529098e-06
28.075,1.18459150786846e-06
28.0875,1.16115099855233e-06
28.1,1.14987614741609e-06
28.1125,1.15008116439675e-06
28.125,1.16097667228721e-06
28.1375,1.18165454244532e-06
28.15,1.2110193521317e-06
28.1625,1.24790605722446e-06
28.175,1.29100476884656e-06
28.1875,1.338963066059e-06
28.2,1.39034837402887e-06
28.2125,1.44365636831126e-06
28.225,1.49740092043343e-06
28.2375,1.55003613804883e-06
28.25,1.60004884053117e-06
28.2625,1.64597700270121e-06
28.275,1.68637739180674e-06
28.2875,1.71986013763813e-06
28.3,1.7451253903993e-06
28.3125,1.7609736060621e-06
28.325,1.76630670516514e-06
28.3375,1.76015755867819e-06
28.35,1.74168686283454e-06
28.3625,1.7101969981778e-06
28.375,1.66514690520217e-06
28.3875,1.60615073917805e-06
28.4,1.5330151148819e-06
28.4125,1.44568721319039e-06
28.425,1.34427512181136e-06
28.4375,1.22907141202904e-06
28.45,1.10052907176836e-06
28.4625,9.59271300948596e-07
28.475,8.06007656666003e-07
28.4875,6.41687008951342e-07
28.5,4.67396767100891e-07
28.5125,2.84220150018248e-07
28.525,9.34353694378692e-08
28.5375,-1.03632060810928e-07
28.55,-3.05541026013621e-07
28.5625,-5.10801892232645e-07
28.575,-7.17895374617223e-07
28.5875,-9.25229063938204e-07
28.6,-1.13131551202618e-06
28.6125,-1.33453795888248e-06
28.625,-1.53320236074345e-06
28.6375,-1.72617498858555e-06
28.65,-1.91191169551836e-06
28.6625,-2.08906337283172e-06
28.675,-2.25641077277262e-06
28.6875,-2.41280160610285e-06
28.7,-2.55724321507147e-06
28.7125,-2.68883944698782e-06
28.725,-2.80684483718358e-06
28.7375,-2.91071098746219e-06
28.75,-2.99999591464284e-06
28.7625,-3.07444459503351e-06
28.775,-3.13390589186762e-06
28.7875,-3.17847193843087e-06
28.8,-3.20838636544378e-06
28.8125,-3.22396139085985e-06
28.825,-3.22576767784437e-06
28.8375,-3.21451591752359e-06
28.85,-3.19094292316099e-06
28.8625,-3.15602459189226e-06
28.875,-3.11084615248424e-06
28.8875,-3.05649127229168e-06
28.9,-2.99427827601902e-06
28.9125,-2.92552638157879e-06
28.925,-2.85157943091932e-06
28.9375,-2.77385710768734e-06
28.95,-2.69373516205756e-06
28.9625,-2.61267203520267e-06
28.975,-2.53212198728887e-06
28.9875,-2.45346512432429e-06
29,-2.37799555100433e-06
29.0125,-2.30702115978839e-06
29.025,-2.2417269246688e-06
29.0375,-2.18323410956849e-06
29.05,-2.13254379269657e-06
29.0625,-2.09051830305441e-06
29.075,-2.05791640878956e-06
29.0875,-2.03534598906253e-06
29.1,-2.02332507619874e-06
29.1125,-2.02212318664417e-06
29.125,-2.03192276081342e-06
29.1375,-2.05271367446357e-06
29.15,-2.08443672772025e-06
29.1625,-2.12677721908208e-06
29.175,-2.17923376951128e-06
29.1875,-2.24125864544483e-06
29.2,-2.31214768374225e-06
29.2125,-2.3910575115411e-06
29.225,-2.47708022348579e-06
29.2375,-2.56908582545622e-06
29.25,-2.66589311406821e-06
29.2625,-2.76633090004893e-06
29.275,-2.8691226299364e-06
29.2875,-2.97284221001863e-06
29.3,-3.07618853066371e-06
29.3125,-3.1777800520862e-06
29.325,-3.27621354459631e-06
29.3375,-3.37012410919437e-06
29.35,-3.45822808403742e-06
29.3625,-3.5392074690718e-06
29.375,-3.6118299290044e-06
29.3875,-3.67496581378816e-06
29.4,-3.7275762765857e-06
29.4125,-3.7687416283793e-06
29.425,-3.79762918785846e-06
29.4375,-3.81355771425613e-06
29.45,-3.81599184161547e-06
29.4625,-3.80458034347146e-06
29.475,-3.7790122466192e-06
29.4875,-3.7391881286908e-06
29.5,-3.68514501388048e-06
29.5125,-3.61702811146671e-06
29.525,-3.53518726609871e-06
29.5375,-3.44012591517734e-06
29.55,-3.33248713729019e-06
29.5625,-3.21299861175625e-06
29.575,-3.08253216013643e-06
29.5875,-2.94203980102834e-06
29.6,-2.79263504074962e-06
29.6125,-2.63552116588175e-06
29.625,-2.47193955882893e-06
29.6375,-2.3031849313704e-06
29.65,-2.13064034565469e-06
29.6625,-1.95571931717773e-06
29.675,-1.77976584994217e-06
29.6875,-1.60414829479066e-06
29.7,-1.43026082580091e-06
29.7125,-1.25944037314031e-06
29.725,-1.09296145826413e-06
29.7375,-9.31975619351284e-07
29.75,-7.77647411153949e-07
29.7625,-6.31050370213961e-07
29.775,-4.93107431591592e-07
29.7875,-3.64641928822552e-07
29.8,-2.46351455810457e-07
29.8125,-1.38819867723269e-07
29.825,-4.24746371086504e-08
29.8375,4.24127432896873e-08
29.85,1.15707832352742e-07
29.8625,1.77388365477546e-07
29.875,2.27593129915888e-07
29.8875,2.66581986956781e-07
29.9,2.94812151204809e-07
29.9125,3.12775238992745e-07
29.925,3.2122463533334e-07
29.9375,3.20864556971754e-07
29.95,3.12463139575292e-07
29.9625,2.97422929388307e-07
29.975,2.76116023414565e-07
29.9875,2.71405728340067e-07
